commit,metric,unit,direction,p50
a63204107d8ec4b8ca60c9bb848f7152321ff46c,openvmm_cold_start,ms,lower,380.5292
a63204107d8ec4b8ca60c9bb848f7152321ff46c,openvmm_cold_start_guest_exit_teardown,ms,lower,48.2911
a63204107d8ec4b8ca60c9bb848f7152321ff46c,openvmm_cold_start_peak_rss,MiB,lower,67.4375
a63204107d8ec4b8ca60c9bb848f7152321ff46c,openvmm_snapshot_generation,ms,lower,1964.1629
a63204107d8ec4b8ca60c9bb848f7152321ff46c,openvmm_snapshot_generation_peak_rss,MiB,lower,68.03515625
a63204107d8ec4b8ca60c9bb848f7152321ff46c,openvmm_snapshot_restore,ms,lower,127.6357
a63204107d8ec4b8ca60c9bb848f7152321ff46c,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,38.288
a63204107d8ec4b8ca60c9bb848f7152321ff46c,openvmm_snapshot_restore_peak_rss,MiB,lower,17.37109375
a63204107d8ec4b8ca60c9bb848f7152321ff46c,shell_snapshot_cold_128_mib,ms,lower,454.4
a63204107d8ec4b8ca60c9bb848f7152321ff46c,shell_snapshot_cold_256_mib,ms,lower,458.5
a63204107d8ec4b8ca60c9bb848f7152321ff46c,shell_snapshot_cold_512_mib,ms,lower,474.3
a63204107d8ec4b8ca60c9bb848f7152321ff46c,shell_snapshot_cold_64_mib,ms,lower,443.1
a63204107d8ec4b8ca60c9bb848f7152321ff46c,shell_snapshot_restore_128_mib,ms,lower,120.1
a63204107d8ec4b8ca60c9bb848f7152321ff46c,shell_snapshot_restore_256_mib,ms,lower,146.1
a63204107d8ec4b8ca60c9bb848f7152321ff46c,shell_snapshot_restore_512_mib,ms,lower,129
a63204107d8ec4b8ca60c9bb848f7152321ff46c,shell_snapshot_restore_64_mib,ms,lower,205
a63204107d8ec4b8ca60c9bb848f7152321ff46c,virtfs_live_read,MB/s,higher,915.6
a63204107d8ec4b8ca60c9bb848f7152321ff46c,virtfs_live_roundtrip,ms,lower,668.7
a63204107d8ec4b8ca60c9bb848f7152321ff46c,virtfs_live_write,MB/s,higher,151.1
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_base,ms,lower,456.6
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_clocksource,ms,lower,463
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_cryptomgr_notests,ms,lower,469.1
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_mitigations_off,ms,lower,423.4
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_no_timer_check,ms,lower,414.8
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_nokaslr,ms,lower,444.4
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_random_trust_cpu,ms,lower,478.2
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_rcu_expedited,ms,lower,463.8
22eb4941fa9cc80b463cc3f38e652958c01644be,cold_start_tsc_reliable,ms,lower,470.7
22eb4941fa9cc80b463cc3f38e652958c01644be,network_snapshot_cold,ms,lower,477.7
22eb4941fa9cc80b463cc3f38e652958c01644be,network_snapshot_restore,ms,lower,184.2
22eb4941fa9cc80b463cc3f38e652958c01644be,network_snapshot_restore_wall,ms,lower,252
22eb4941fa9cc80b463cc3f38e652958c01644be,openvmm_cold_start,ms,lower,379.6982
22eb4941fa9cc80b463cc3f38e652958c01644be,openvmm_cold_start_guest_exit_teardown,ms,lower,40.1946
22eb4941fa9cc80b463cc3f38e652958c01644be,openvmm_cold_start_peak_rss,MiB,lower,67.48828125
22eb4941fa9cc80b463cc3f38e652958c01644be,openvmm_snapshot_generation,ms,lower,1959.7571
22eb4941fa9cc80b463cc3f38e652958c01644be,openvmm_snapshot_generation_peak_rss,MiB,lower,68.09765625
22eb4941fa9cc80b463cc3f38e652958c01644be,openvmm_snapshot_restore,ms,lower,122.5534
22eb4941fa9cc80b463cc3f38e652958c01644be,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,38.8224
22eb4941fa9cc80b463cc3f38e652958c01644be,openvmm_snapshot_restore_peak_rss,MiB,lower,17.34765625
22eb4941fa9cc80b463cc3f38e652958c01644be,shell_snapshot_cold_128_mib,ms,lower,470
22eb4941fa9cc80b463cc3f38e652958c01644be,shell_snapshot_cold_256_mib,ms,lower,463.4
22eb4941fa9cc80b463cc3f38e652958c01644be,shell_snapshot_cold_512_mib,ms,lower,477.2
22eb4941fa9cc80b463cc3f38e652958c01644be,shell_snapshot_cold_64_mib,ms,lower,465.1
22eb4941fa9cc80b463cc3f38e652958c01644be,shell_snapshot_restore_128_mib,ms,lower,121.9
22eb4941fa9cc80b463cc3f38e652958c01644be,shell_snapshot_restore_256_mib,ms,lower,146.7
22eb4941fa9cc80b463cc3f38e652958c01644be,shell_snapshot_restore_512_mib,ms,lower,141
22eb4941fa9cc80b463cc3f38e652958c01644be,shell_snapshot_restore_64_mib,ms,lower,146.5
22eb4941fa9cc80b463cc3f38e652958c01644be,virtfs_live_read,MB/s,higher,901.3
22eb4941fa9cc80b463cc3f38e652958c01644be,virtfs_live_roundtrip,ms,lower,688.2
22eb4941fa9cc80b463cc3f38e652958c01644be,virtfs_live_write,MB/s,higher,154.1
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_base,ms,lower,511.3
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_clocksource,ms,lower,491.2
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_cryptomgr_notests,ms,lower,509.6
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_mitigations_off,ms,lower,469.2
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_no_timer_check,ms,lower,452.7
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_nokaslr,ms,lower,534.6
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_random_trust_cpu,ms,lower,500.1
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_rcu_expedited,ms,lower,512.6
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,cold_start_tsc_reliable,ms,lower,516.8
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,network_snapshot_cold,ms,lower,543.8
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,network_snapshot_restore,ms,lower,185.4
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,network_snapshot_restore_wall,ms,lower,255.5
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,openvmm_cold_start,ms,lower,419.7175
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,openvmm_cold_start_guest_exit_teardown,ms,lower,43.7299
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,openvmm_cold_start_peak_rss,MiB,lower,69.48046875
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,openvmm_snapshot_generation,ms,lower,2285.2812
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,openvmm_snapshot_generation_peak_rss,MiB,lower,70.11328125
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,openvmm_snapshot_restore,ms,lower,135.6975
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,22.9914
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,openvmm_snapshot_restore_peak_rss,MiB,lower,18.49609375
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,shell_snapshot_cold_128_mib,ms,lower,514.5
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,shell_snapshot_cold_256_mib,ms,lower,518.4
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,shell_snapshot_cold_512_mib,ms,lower,544.4
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,shell_snapshot_cold_64_mib,ms,lower,502.3
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,shell_snapshot_restore_128_mib,ms,lower,147.3
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,shell_snapshot_restore_256_mib,ms,lower,162.7
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,shell_snapshot_restore_512_mib,ms,lower,144.9
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,shell_snapshot_restore_64_mib,ms,lower,165.2
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,virtfs_live_read,MB/s,higher,944.7
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,virtfs_live_roundtrip,ms,lower,724.3
3d2003c06f9d4df4d9b7ccc87a59b595dbb126af,virtfs_live_write,MB/s,higher,169.2
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_base,ms,lower,520.6
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_clocksource,ms,lower,497.8
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_cryptomgr_notests,ms,lower,485.4
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_mitigations_off,ms,lower,457.2
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_no_timer_check,ms,lower,443.7
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_nokaslr,ms,lower,504.2
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_random_trust_cpu,ms,lower,513.8
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_rcu_expedited,ms,lower,518
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,cold_start_tsc_reliable,ms,lower,493.6
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,network_snapshot_cold,ms,lower,506.6
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,network_snapshot_restore,ms,lower,204
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,network_snapshot_restore_wall,ms,lower,262
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,openvmm_cold_start,ms,lower,419.261
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,openvmm_cold_start_guest_exit_teardown,ms,lower,45.1233
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,openvmm_cold_start_peak_rss,MiB,lower,69.5
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,openvmm_snapshot_generation,ms,lower,2118.81
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,openvmm_snapshot_generation_peak_rss,MiB,lower,70.10546875
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,openvmm_snapshot_restore,ms,lower,171.6966
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,24.9928
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,openvmm_snapshot_restore_peak_rss,MiB,lower,18.95703125
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,shell_snapshot_cold_128_mib,ms,lower,512.2
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,shell_snapshot_cold_256_mib,ms,lower,510.7
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,shell_snapshot_cold_512_mib,ms,lower,525.8
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,shell_snapshot_cold_64_mib,ms,lower,516.4
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,shell_snapshot_restore_128_mib,ms,lower,144.5
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,shell_snapshot_restore_256_mib,ms,lower,171.3
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,shell_snapshot_restore_512_mib,ms,lower,163.3
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,shell_snapshot_restore_64_mib,ms,lower,165.7
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,virtfs_live_read,MB/s,higher,905.3
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,virtfs_live_roundtrip,ms,lower,797.5
21ae3bad554b8e9d4f134eaf7febc7735ae708ba,virtfs_live_write,MB/s,higher,156.7
84498480133326d6973217474b60ad163162f45e,cold_start_base,ms,lower,500.4
84498480133326d6973217474b60ad163162f45e,cold_start_clocksource,ms,lower,528.8
84498480133326d6973217474b60ad163162f45e,cold_start_cryptomgr_notests,ms,lower,480.1
84498480133326d6973217474b60ad163162f45e,cold_start_mitigations_off,ms,lower,461.6
84498480133326d6973217474b60ad163162f45e,cold_start_no_timer_check,ms,lower,460
84498480133326d6973217474b60ad163162f45e,cold_start_nokaslr,ms,lower,494.4
84498480133326d6973217474b60ad163162f45e,cold_start_random_trust_cpu,ms,lower,513.8
84498480133326d6973217474b60ad163162f45e,cold_start_rcu_expedited,ms,lower,522.1
84498480133326d6973217474b60ad163162f45e,cold_start_tsc_reliable,ms,lower,523.4
84498480133326d6973217474b60ad163162f45e,network_snapshot_cold,ms,lower,525.4
84498480133326d6973217474b60ad163162f45e,network_snapshot_restore,ms,lower,198.9
84498480133326d6973217474b60ad163162f45e,network_snapshot_restore_wall,ms,lower,259.1
84498480133326d6973217474b60ad163162f45e,openvmm_cold_start,ms,lower,417.4097
84498480133326d6973217474b60ad163162f45e,openvmm_cold_start_guest_exit_teardown,ms,lower,48.8162
84498480133326d6973217474b60ad163162f45e,openvmm_cold_start_peak_rss,MiB,lower,69.48828125
84498480133326d6973217474b60ad163162f45e,openvmm_snapshot_generation,ms,lower,1977.832
84498480133326d6973217474b60ad163162f45e,openvmm_snapshot_generation_peak_rss,MiB,lower,70.1328125
84498480133326d6973217474b60ad163162f45e,openvmm_snapshot_restore,ms,lower,110.6864
84498480133326d6973217474b60ad163162f45e,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,24.8735
84498480133326d6973217474b60ad163162f45e,openvmm_snapshot_restore_peak_rss,MiB,lower,17.9765625
84498480133326d6973217474b60ad163162f45e,shell_snapshot_cold_128_mib,ms,lower,505.1
84498480133326d6973217474b60ad163162f45e,shell_snapshot_cold_256_mib,ms,lower,500.3
84498480133326d6973217474b60ad163162f45e,shell_snapshot_cold_512_mib,ms,lower,519.5
84498480133326d6973217474b60ad163162f45e,shell_snapshot_cold_64_mib,ms,lower,505.5
84498480133326d6973217474b60ad163162f45e,shell_snapshot_restore_128_mib,ms,lower,166.2
84498480133326d6973217474b60ad163162f45e,shell_snapshot_restore_256_mib,ms,lower,168
84498480133326d6973217474b60ad163162f45e,shell_snapshot_restore_512_mib,ms,lower,167.5
84498480133326d6973217474b60ad163162f45e,shell_snapshot_restore_64_mib,ms,lower,152.8
84498480133326d6973217474b60ad163162f45e,virtfs_live_read,MB/s,higher,688.5
84498480133326d6973217474b60ad163162f45e,virtfs_live_roundtrip,ms,lower,745.1
84498480133326d6973217474b60ad163162f45e,virtfs_live_write,MB/s,higher,152.3
