platform,microvm_abi_version,processors,commit,metric,unit,direction,p50
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_base,ms,lower,474.5
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_clocksource,ms,lower,489.7
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_cryptomgr_notests,ms,lower,503.1
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_mitigations_off,ms,lower,412.4
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_no_timer_check,ms,lower,434.4
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_nokaslr,ms,lower,493.8
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_random_trust_cpu,ms,lower,490.6
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_rcu_expedited,ms,lower,495
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,cold_start_tsc_reliable,ms,lower,492.6
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,network_snapshot_cold,ms,lower,523.9
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,network_snapshot_restore,ms,lower,154
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,network_snapshot_restore_wall,ms,lower,210.2
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,openvmm_cold_start,ms,lower,353.3485
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,openvmm_cold_start_guest_exit_teardown,ms,lower,45.9254
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,openvmm_cold_start_peak_rss,MiB,lower,69.1171875
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,openvmm_snapshot_generation,ms,lower,2854.8835
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,openvmm_snapshot_generation_peak_rss,MiB,lower,71.8125
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,openvmm_snapshot_restore,ms,lower,569.9565
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,43.3742
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,openvmm_snapshot_restore_peak_rss,MiB,lower,21.50390625
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,shell_snapshot_cold_128_mib,ms,lower,494.4
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,shell_snapshot_cold_256_mib,ms,lower,521.8
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,shell_snapshot_cold_512_mib,ms,lower,510.1
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,shell_snapshot_cold_64_mib,ms,lower,498.6
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,shell_snapshot_restore_128_mib,ms,lower,117.3
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,shell_snapshot_restore_256_mib,ms,lower,117.1
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,shell_snapshot_restore_512_mib,ms,lower,124.9
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,shell_snapshot_restore_64_mib,ms,lower,143.7
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,virtfs_live_read,MB/s,higher,662.8
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,virtfs_live_roundtrip,ms,lower,682.2
windows-whp-baremetal,2,2,9f840ea2acff3a8285228d589849f0612ee35929,virtfs_live_write,MB/s,higher,195.8
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_base,ms,lower,495.2
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_clocksource,ms,lower,497.2
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_cryptomgr_notests,ms,lower,492.5
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_mitigations_off,ms,lower,393.3
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_no_timer_check,ms,lower,438.1
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_nokaslr,ms,lower,497.2
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_random_trust_cpu,ms,lower,495.2
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_rcu_expedited,ms,lower,484.9
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,cold_start_tsc_reliable,ms,lower,489.7
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,network_snapshot_cold,ms,lower,525.8
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,network_snapshot_restore,ms,lower,149.7
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,network_snapshot_restore_wall,ms,lower,208.6
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,openvmm_cold_start,ms,lower,342.4231
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,openvmm_cold_start_guest_exit_teardown,ms,lower,42.6822
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,openvmm_cold_start_peak_rss,MiB,lower,69.1796875
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,openvmm_snapshot_generation,ms,lower,2780.5054
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,openvmm_snapshot_generation_peak_rss,MiB,lower,71.90625
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,openvmm_snapshot_restore,ms,lower,539.3968
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,42.4416
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,openvmm_snapshot_restore_peak_rss,MiB,lower,21.6875
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,shell_snapshot_cold_128_mib,ms,lower,495.7
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,shell_snapshot_cold_256_mib,ms,lower,502.2
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,shell_snapshot_cold_512_mib,ms,lower,515.6
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,shell_snapshot_cold_64_mib,ms,lower,486.1
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,shell_snapshot_restore_128_mib,ms,lower,117.2
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,shell_snapshot_restore_256_mib,ms,lower,124.8
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,shell_snapshot_restore_512_mib,ms,lower,119.8
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,shell_snapshot_restore_64_mib,ms,lower,173.9
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,virtfs_live_read,MB/s,higher,745.7
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,virtfs_live_roundtrip,ms,lower,653.4
windows-whp-baremetal,2,2,14111031e0a96fe16c9db996e4324c0c438b9b2f,virtfs_live_write,MB/s,higher,248.8
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_base,ms,lower,483
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_clocksource,ms,lower,491.5
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_cryptomgr_notests,ms,lower,501.2
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_mitigations_off,ms,lower,416.2
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_no_timer_check,ms,lower,431.8
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_nokaslr,ms,lower,483.8
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_random_trust_cpu,ms,lower,496.7
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_rcu_expedited,ms,lower,500.9
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,cold_start_tsc_reliable,ms,lower,483.6
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,network_snapshot_cold,ms,lower,529.8
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,network_snapshot_restore,ms,lower,150.1
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,network_snapshot_restore_wall,ms,lower,205.7
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,openvmm_cold_start,ms,lower,349.0699
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,openvmm_cold_start_guest_exit_teardown,ms,lower,42.9444
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,openvmm_cold_start_peak_rss,MiB,lower,69.1875
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,openvmm_snapshot_generation,ms,lower,2801.1812
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,openvmm_snapshot_generation_peak_rss,MiB,lower,71.9453125
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,openvmm_snapshot_restore,ms,lower,527.9734
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,43.0607
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,openvmm_snapshot_restore_peak_rss,MiB,lower,21.4296875
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,shell_snapshot_cold_128_mib,ms,lower,507.3
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,shell_snapshot_cold_256_mib,ms,lower,507
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,shell_snapshot_cold_512_mib,ms,lower,524.5
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,shell_snapshot_cold_64_mib,ms,lower,507.7
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,shell_snapshot_restore_128_mib,ms,lower,119.1
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,shell_snapshot_restore_256_mib,ms,lower,120.1
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,shell_snapshot_restore_512_mib,ms,lower,123.8
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,shell_snapshot_restore_64_mib,ms,lower,166.5
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,virtfs_live_read,MB/s,higher,744.5
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,virtfs_live_roundtrip,ms,lower,675.4
windows-whp-baremetal,2,2,41b7a5458dece3fca98e16b18b3a93ada9aeb3be,virtfs_live_write,MB/s,higher,239.1
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_base,ms,lower,505.7
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_clocksource,ms,lower,481.1
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_cryptomgr_notests,ms,lower,485.5
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_mitigations_off,ms,lower,393.1
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_no_timer_check,ms,lower,445.3
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_nokaslr,ms,lower,478.6
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_random_trust_cpu,ms,lower,508.4
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_rcu_expedited,ms,lower,502.5
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,cold_start_tsc_reliable,ms,lower,502.4
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,network_snapshot_cold,ms,lower,513.3
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,network_snapshot_restore,ms,lower,148.5
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,network_snapshot_restore_wall,ms,lower,204.7
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,openvmm_cold_start,ms,lower,349.3172
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,openvmm_cold_start_guest_exit_teardown,ms,lower,43.501
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,openvmm_cold_start_peak_rss,MiB,lower,69.21875
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,openvmm_snapshot_generation,ms,lower,2829.5527
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,openvmm_snapshot_generation_peak_rss,MiB,lower,71.90625
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,openvmm_snapshot_restore,ms,lower,597.6598
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,openvmm_snapshot_restore_guest_exit_teardown,ms,lower,43.5838
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,openvmm_snapshot_restore_peak_rss,MiB,lower,21.46484375
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,shell_snapshot_cold_128_mib,ms,lower,499.9
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,shell_snapshot_cold_256_mib,ms,lower,492.5
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,shell_snapshot_cold_512_mib,ms,lower,517.7
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,shell_snapshot_cold_64_mib,ms,lower,479.2
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,shell_snapshot_restore_128_mib,ms,lower,118.2
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,shell_snapshot_restore_256_mib,ms,lower,117.5
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,shell_snapshot_restore_512_mib,ms,lower,126.6
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,shell_snapshot_restore_64_mib,ms,lower,172.4
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,virtfs_live_read,MB/s,higher,1100
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,virtfs_live_roundtrip,ms,lower,661.5
windows-whp-baremetal,2,2,3199587b4d19978f584c7914e92de80d647c6eae,virtfs_live_write,MB/s,higher,259
